CLASS,Normalized Fixed Acidity ,Normalized volatile Acidity,Normalized citric acid,Normalized residual sugar,Normalized chlorides,Normalized free sulfur dioxide,Normalized total sulfur dioxide,Normalized density,Normalized pH,Normalized sulphates,Normalized alcohol
6,1.120209062,6.814148272,2.196629168,11.71411154,1.292135077,-1.60584774,0.509236177,15.03129798,1.336113616,1.753972366,0.9636227806
6,0.2906109737,-0.7763228103,-0.1999174995,0.09042325167,0.3308491588,-0.1945314263,1.709413351,0.616138081,0.8062603037,0.8776571062,-0.09286267207
6,0.2906109737,-0.7763228103,-0.1999174995,0.1988715733,0.3308491588,-0.1945314263,1.709413351,0.616138081,0.8062603037,0.8776571062,-0.09286267207
6,0.2906109737,-0.7763228103,-0.1999174995,0.1988715733,0.3308491588,-0.1945314263,1.709413351,0.616138081,0.8062603037,0.8776571062,-0.09286267207
5,-0.5389871149,-0.3794354334,-0.695754741,2.722759786,1.704114756,-0.01811688714,0.4386375198,1.916879719,-0.1209829927,0.08897337253,-1.149348125
6,1.357237088,0.2158956318,0.2132802018,0.9087151332,-0.5388857192,-1.60584774,-1.608723541,-0.1629693782,-0.9157629609,-0.6997103612,1.369963339
5,-0.5389871149,-0.3794354334,-0.695754741,2.722759786,1.704114756,-0.01811688714,0.4386375198,1.916879719,-0.1209829927,0.08897337253,-1.149348125
5,0.05358294835,1.208114074,0.7091174433,-0.03774294664,0.9259309174,0.3347121913,0.8857623492,0.4991047717,-0.4521413128,0.4394994764,-0.9055437895
5,0.05358294835,1.208114074,0.7917569836,-0.03774294664,0.8801553975,0.3935170377,0.9328281207,0.4991047717,-0.5183729768,0.3518679504,-0.9055437895
6,0.2906109737,-0.7763228103,-0.1999174995,0.09042325167,0.3308491588,-0.1945314263,1.709413351,0.616138081,0.8062603037,0.8776571062,-0.09286267207
5,-0.3019590896,-0.2802135892,1.452873306,0.3171788333,0.05619603943,1.510809119,1.191689864,0.6729828312,0.2101753275,0.001341846559,-1.068080013
5,-0.0649310643,-0.180991745,0.8743965238,0.3566145866,0.01042051953,0.9815655017,1.050492549,0.6061066545,0.07771199942,0.1766048985,-0.9055437895
7,-0.4204731023,0.9104485413,-0.2825570397,-0.8264580132,-0.5846612391,0.2171024985,-0.7380067682,-1.701121443,0.2101753275,0.3518679504,2.426448792
5,-0.0649310643,0.7120048529,1.618152386,0.7312542432,0.3308491588,0.09949280566,0.2974402052,0.759921861,-0.7832996329,-0.7873418871,-0.9055437895
8,-0.5389871149,-0.5778791219,-0.1172779592,0.15943582,-0.8135388386,-1.194213815,-1.302796026,-0.3435350554,-0.3859096488,0.5271310024,0.3134778866
7,-0.4204731023,0.9104485413,-0.2825570397,-0.8264580132,-0.5846612391,0.2171024985,-0.7380067682,-1.701121443,0.2101753275,0.3518679504,2.426448792
5,-0.0649310643,0.7120048529,1.618152386,0.7312542432,0.3308491588,0.09949280566,0.2974402052,0.759921861,-0.7832996329,-0.7873418871,-0.9055437895
7,0.05358294835,0.315117476,-0.1172779592,-0.9447652731,-0.4473346794,-0.07692173354,-0.5732765679,-1.119298706,0.01148033539,-0.3491842573,0.7198184453
7,-0.183445077,-1.173210187,0.295919742,-1.003918903,-0.4473346794,0.5699315769,-0.3144148245,-1.467054825,0.01148033539,0.1766048985,1.532499563
5,-0.3019590896,-0.2802135892,1.452873306,0.3171788333,0.05619603943,1.510809119,1.191689864,0.6729828312,0.2101753275,0.001341846559,-1.068080013
5,-0.0649310643,-0.180991745,0.8743965238,0.3566145866,0.01042051953,0.9815655017,1.050492549,0.6061066545,0.07771199942,0.1766048985,-0.9055437895
6,-1.487099216,-1.272432031,-0.1999174995,-0.2152038366,-0.3557836396,-1.60584774,-1.396927569,-0.577601674,0.7400286397,-0.8749734131,-0.01159456033
8,-1.605613229,-1.272432031,-0.1172779592,1.500251433,-0.6762122789,-1.135408969,-0.9262698542,0.1145667553,0.4751019836,-0.9626049391,0.8010865571
8,-0.5389871149,-0.5778791219,-0.1172779592,0.15943582,-0.8135388386,-1.194213815,-1.302796026,-0.3435350554,-0.3859096488,0.5271310024,0.3134778866
6,0.527638999,-0.7763228103,-0.6131152008,-0.9447652731,-0.2642325998,0.04068795926,-0.361480596,-0.5508512033,1.004955296,-0.4368157833,0.2322097749
5,0.7646670243,-1.073988343,3.105664111,1.066458146,-0.3557836396,0.9815655017,0.2268415479,1.331713172,-1.048226289,-0.2615527313,-1.311884348
5,0.7646670243,-0.9747664987,3.188303651,0.6326648599,-0.3100081197,1.040370348,0.2974402052,1.335056981,-1.048226289,-0.2615527313,-1.311884348
6,0.172096961,-0.08176990081,1.204954685,-0.0574608233,-0.17268156,1.452004273,1.074025435,0.5459180954,0.07771199942,0.08897337253,-0.9055437895
7,-1.250071191,0.4143393202,-0.1999174995,-0.7278686298,0.1477470792,-0.6061653511,0.3445059767,-1.122642515,1.667271936,2.10449847,1.369963339
7,1.120209062,-0.180991745,-0.1999174995,-0.5504077399,-0.9508653982,-0.7825798903,-0.9027369685,-1.125986323,-1.313152945,-0.1739212054,1.288695228
5,0.6461530116,0.2158956318,-0.1172779592,-0.9250473965,-0.7219877988,-0.7237750439,-0.2438161672,-0.3769731438,-0.1209829927,1.491077788,0.3134778866
6,-0.183445077,-1.173210187,0.04800112128,-0.9447652731,-0.9050898783,-0.4885556583,-0.6909409967,-0.2097827019,1.004955296,0.7900255803,-0.3366670073
7,-1.250071191,0.4143393202,-0.1999174995,-0.7278686298,0.1477470792,-0.6061653511,0.3445059767,-1.122642515,1.667271936,2.10449847,1.369963339
7,-0.183445077,-0.8755446545,0.4611988226,-1.063072533,-0.630436759,-1.253018662,-1.585190655,-1.640932884,0.8062603037,-0.9626049391,2.020108233
5,-0.3019590896,0.8112266971,-0.7783942813,-1.08279041,-0.3557836396,-1.194213815,-1.56165777,-1.125986323,0.2764069915,-0.8749734131,0.3947459984
5,0.4091249863,-1.073988343,0.6264779031,-0.9447652731,0.2850736389,-0.6649701975,-0.2908819388,-0.5842892917,0.01148033539,0.001341846559,0.2322097749
7,-0.183445077,-0.8755446545,0.4611988226,-1.063072533,-0.630436759,-1.253018662,-1.585190655,-1.640932884,0.8062603037,-0.9626049391,2.020108233
4,-1.013043166,-1.669319408,1.122315145,0.8298436265,0.2850736389,1.98124789,0.2268415479,0.5927314191,-1.843006257,-1.313131043,-0.9868119012
6,-1.013043166,-0.6771009661,0.04800112128,-0.8658937665,-0.17268156,1.628418812,-0.361480596,-1.172799647,1.667271936,-0.6120788352,0.7198184453
5,-0.183445077,0.4639502424,4.014699054,-1.02363678,4.862625628,0.8051509625,-0.4320792533,-0.3034093493,-1.313152945,-0.9626049391,-1.068080013
5,-0.3019590896,1.208114074,1.039675604,-0.03774294664,0.4681757185,0.3935170377,2.415399923,0.9271123029,2.06466192,0.9652886322,-0.4992032308
5,-0.4204731023,-0.7763228103,-0.7783942813,0.5537933532,-0.08113052025,-0.6061653511,0.2739073194,0.3319143298,0.2101753275,-0.4368157833,-0.01159456033
6,0.8831810369,-0.08176990081,0.04800112128,-0.2743574666,-0.2642325998,-1.017799276,-1.938183942,-1.065797764,-0.8495312969,-0.08628967941,1.532499563
6,0.4091249863,-0.180991745,0.5438383628,-0.01802506998,0.05619603943,0.9815655017,0.7916308061,0.5693247573,-0.05475132863,0.3518679504,-0.8242756777
6,-0.6575011276,-0.2802135892,-0.9436733618,-0.6095613699,0.1019715593,0.3347121913,0.5327690628,-0.4906626442,-0.1872146567,0.08897337253,-0.01159456033
6,-0.4204731023,-0.5778791219,0.9570360641,0.3171788333,0.3308491588,0.9815655017,1.356420064,0.6261695075,0.2764069915,-0.08628967941,-1.149348125
7,-0.5389871149,-1.371653876,-0.1999174995,-1.02363678,-0.5388857192,1.040370348,-0.008487309656,-1.065797764,1.269881952,-1.225499517,0.8010865571
7,-0.5389871149,-1.371653876,-0.1999174995,-1.02363678,-0.5388857192,1.040370348,-0.008487309656,-1.065797764,1.269881952,-1.225499517,0.8010865571
5,0.2906109737,-0.180991745,-0.1172779592,1.93404472,-0.08113052025,-0.2533362727,0.7445650346,0.8067351847,-0.1209829927,-1.050236465,0.5572822219
5,-0.3019590896,-0.5778791219,0.04800112128,1.027022393,0.1935225991,1.393199426,0.03857846186,0.4121657419,0.2101753275,-0.7873418871,0.2322097749
5,-0.3019590896,1.704223295,0.7917569836,0.15943582,0.8343798776,-0.2533362727,1.121091207,0.4589790656,-0.4521413128,-0.4368157833,-0.9055437895
6,-0.3019590896,-1.073988343,-0.2825570397,-1.043354656,-0.6762122789,-1.311823508,-1.538124884,-1.029015867,-0.1209829927,0.7900255803,0.3947459984
7,0.4091249863,1.605001451,-0.4478361203,-0.5898434932,0.1019715593,-0.7825798903,-0.6203423394,-0.7180416452,0.1439436634,-1.050236465,0.6385503336
6,-0.7760151402,-1.272432031,-0.5304756605,-0.9842010265,-0.2184570799,0.9227606553,-0.5026779106,-1.045734911,0.6075653116,-0.9626049391,0.5572822219
6,-0.6575011276,-0.2802135892,-0.9436733618,-0.6095613699,0.1019715593,0.3347121913,0.5327690628,-0.4906626442,-0.1872146567,0.08897337253,-0.01159456033
6,-0.4204731023,-0.5778791219,0.9570360641,0.3171788333,0.3308491588,0.9815655017,1.356420064,0.6261695075,0.2764069915,-0.08628967941,-1.149348125
6,0.527638999,-0.180991745,-0.2825570397,0.5735112299,0.1935225991,-0.01811688714,0.3680388625,0.596075228,0.1439436634,0.08897337253,-0.09286267207
7,0.05358294835,-1.272432031,-0.36519658,-0.8067401365,-0.5846612391,-1.253018662,-1.326328912,-0.9052949401,-0.5846046408,0.7900255803,0.5572822219
7,-1.250071191,-0.5778791219,-0.36519658,-1.08279041,-0.5388857192,-0.07692173354,-1.161598712,-1.560681472,-0.3196779847,-1.137867991,0.4760141101
6,-0.4204731023,0.9104485413,-0.03463841898,-0.5701256165,-0.4473346794,-0.7237750439,-1.091000055,-0.8919197048,-0.05475132863,-0.9626049391,0.5572822219
6,-1.605613229,0.9600594634,0.3785592823,-0.9250473965,-0.4473346794,-1.076604122,-0.94980274,-0.8718568517,0.6737969756,-0.8749734131,-0.01159456033
6,-1.131557178,-0.7763228103,0.5438383628,-1.003918903,0.05619603943,-0.7237750439,-1.091000055,-0.5709140563,0.07771199942,-0.3491842573,-0.417935119
6,-1.131557178,-0.5778791219,0.3785592823,-1.003918903,0.01042051953,-0.6649701975,-1.138065826,-0.5709140563,0.07771199942,-0.1739212054,-0.417935119
5,1.357237088,-0.5778791219,-0.1999174995,-0.1560502066,0.1477470792,-0.6649701975,-0.9733356258,-0.3435350554,-0.5846046408,-0.6120788352,0.3134778866
7,-0.4204731023,-0.5778791219,-0.36519658,0.1988715733,-0.8135388386,-1.135408969,-1.208664483,-0.3067531582,-0.2534463207,0.6147625283,0.3134778866
7,0.05358294835,-1.272432031,-0.36519658,-0.8067401365,-0.5846612391,-1.253018662,-1.326328912,-0.9052949401,-0.5846046408,0.7900255803,0.5572822219
5,-1.250071191,-0.7763228103,0.04800112128,-1.063072533,-0.4931101993,0.2759073449,-1.232197369,-1.370084369,2.06466192,-0.6120788352,0.9636227806
5,-0.3019590896,0.315117476,-2.183266466,-0.9644831498,-0.5846612391,1.157980041,0.1327100049,-0.6511654685,-0.1872146567,-0.6120788352,-0.417935119
5,1.00169505,1.505779607,0.295919742,0.7115363665,5.640809466,-0.7825798903,1.685880465,1.248117951,-1.114457953,1.315814736,-0.8242756777
5,-0.183445077,-0.3794354334,-0.36519658,1.677712323,0.3308491588,1.157980041,-0.05555308117,1.458777908,-1.048226289,0.2642364245,-1.230616236
5,0.527638999,-0.4786572777,0.04800112128,0.5735112299,0.2850736389,-0.9589944295,-1.232197369,0.5726685661,-0.981994625,0.6147625283,-0.417935119
5,1.238723075,-0.7763228103,0.4611988226,-1.063072533,-0.2184570799,0.09949280566,0.3680388625,-1.035703485,-0.7170679689,-0.5244473092,1.126159004
6,-1.842641254,-1.173210187,0.4611988226,-1.063072533,-0.8135388386,0.2759073449,-0.8792040827,-0.825043528,2.528283568,0.8776571062,0.06967355141
6,-0.5389871149,-0.6771009661,-0.4478361203,-0.09689657663,0.05619603943,-0.3709459655,-0.8792040827,-0.4170988498,-0.2534463207,-0.7873418871,0.3947459984
7,0.05358294835,0.5135611645,-0.6131152008,-0.2743574666,-0.8593143584,0.6287364233,0.1091771191,-0.5441635856,0.4088703195,-0.5244473092,0.5572822219
7,-1.487099216,-0.9747664987,2.031350087,-1.013777841,-0.5388857192,-0.3709459655,-0.2202832815,-1.400178648,2.130893584,0.9652886322,1.207427116
8,-0.3019590896,0.1166737876,-0.1999174995,-0.4912541099,-0.8593143584,0.2171024985,-0.9968685115,-1.229644397,0.3426386555,0.9652886322,1.695035786
7,0.05358294835,0.5135611645,-0.6131152008,-0.2743574666,-0.8593143584,0.6287364233,0.1091771191,-0.5441635856,0.4088703195,-0.5244473092,0.5572822219
6,-0.3019590896,-0.6771009661,0.2132802018,-1.102508286,-0.5388857192,0.7463461161,-0.5968094536,-0.7949492485,0.3426386555,1.66634084,-0.01159456033
6,0.527638999,-0.6771009661,-0.03463841898,-1.063072533,-0.4015591595,1.804833351,0.1327100049,-0.577601674,-0.5183729768,0.2642364245,-0.2553988956
6,-0.5389871149,-0.6771009661,-0.4478361203,-0.09689657663,0.05619603943,-0.3709459655,-0.8792040827,-0.4170988498,-0.2534463207,-0.7873418871,0.3947459984
6,-2.079669279,-1.669319408,-0.1172779592,-0.9447652731,-0.8135388386,-1.370628354,-1.138065826,-1.319927236,2.528283568,0.2642364245,1.369963339
6,-0.4204731023,-1.272432031,-0.1172779592,-1.003918903,-0.4473346794,-0.9589944295,-1.467526227,-1.467054825,-0.05475132863,-0.6997103612,1.451231451
6,-1.842641254,-1.173210187,0.4611988226,-1.063072533,-0.8135388386,0.2759073449,-0.8792040827,-0.825043528,2.528283568,0.8776571062,0.06967355141
6,-1.487099216,-0.8755446545,1.039675604,-1.043354656,-0.630436759,-0.1357265799,-0.5497436821,-1.045734911,1.137418624,0.08897337253,-0.09286267207
7,-1.487099216,-0.9747664987,2.031350087,-1.013777841,-0.5388857192,-0.3709459655,-0.2202832815,-1.400178648,2.130893584,0.9652886322,1.207427116
7,-0.183445077,2.001888828,-0.1172779592,-0.9842010265,-1.133967478,-0.7825798903,-0.4085463676,-1.714496679,-0.2534463207,0.3518679504,1.776303898
5,-0.7760151402,-0.4786572777,-0.8610338215,-1.02363678,-1.271294037,-1.017799276,-0.2438161672,-0.7514797336,-0.9157629609,-1.838920199,0.06967355141
6,-1.013043166,-1.073988343,-0.36519658,-0.2743574666,-0.8135388386,-0.6061653511,-0.7144738824,-1.092548235,-0.3196779847,-1.313131043,1.451231451
7,-0.183445077,2.001888828,-0.1172779592,-0.9842010265,-1.133967478,-0.7825798903,-0.4085463676,-1.714496679,-0.2534463207,0.3518679504,1.776303898
6,-0.183445077,-1.272432031,0.3785592823,-0.9250473965,-0.4015591595,-0.9001895831,-1.279263141,-1.1928625,-0.6508363048,0.3518679504,0.7198184453
7,-3.146295393,-1.073988343,0.2132802018,-0.9053295198,-0.7677633187,3.392564204,0.5327690628,-1.350021516,3.058136881,3.506602885,1.207427116
8,-1.250071191,-0.6771009661,-0.1172779592,-0.9447652731,-0.03535500036,0.1582976521,-1.020401397,-1.527243384,0.2764069915,3.944760515,1.532499563
7,-1.724127241,-0.4786572777,0.2132802018,-0.9644831498,-0.7219877988,2.275272122,-0.4085463676,-1.426929119,0.3426386555,4.382918145,1.288695228
6,-0.183445077,-1.272432031,0.3785592823,-0.9250473965,-0.4015591595,-0.9001895831,-1.279263141,-1.1928625,-0.6508363048,0.3518679504,0.7198184453
5,-0.5389871149,-0.5778791219,-0.1999174995,1.480533556,-0.2642325998,1.275589734,-0.07908596693,0.9003618322,0.1439436634,-0.9626049391,0.1509416632
5,-0.4204731023,-1.272432031,1.783431467,-0.09689657663,-0.03535500036,2.334076969,0.5563019486,0.265038153,-1.445616273,-0.7873418871,-0.9868119012
6,-1.131557178,0.4143393202,-0.03463841898,-0.8461758898,-0.8593143584,-0.01811688714,-0.008487309656,-1.530587193,1.203650288,-0.6120788352,1.776303898
6,-1.368585203,0.9104485413,-0.2825570397,-1.043354656,-0.7677633187,-0.6649701975,-1.185131598,-1.737903341,-0.05475132863,-0.8749734131,0.9636227806
5,1.238723075,-0.2802135892,0.1306406615,0.06084643667,-0.3100081197,-0.7825798903,-1.749920856,-0.1362189075,-1.710542929,0.001341846559,0.1509416632
7,0.4091249863,-0.6771009661,-0.4478361203,-0.7278686298,-0.5846612391,0.1582976521,-1.043934283,-1.095892044,-1.313152945,-0.5244473092,1.044890892
5,0.172096961,-0.3794354334,-0.2825570397,0.06084643667,-0.3100081197,0.09949280566,-0.3144148245,0.1112229465,0.07771199942,-0.8749734131,-0.4992032308
7,-0.0649310643,1.952277906,-0.03463841898,-0.4813951716,0.05619603943,-1.135408969,-1.349861798,-1.386803413,0.2764069915,0.3518679504,2.34518068
7,0.172096961,0.0174519434,-0.1172779592,0.2678841416,-0.630436759,-0.3121411191,-0.5732765679,-0.8183559103,-0.4521413128,1.315814736,1.85757201
6,0.05358294835,1.208114074,-0.2825570397,0.8298436265,-0.5846612391,-0.6649701975,-1.208664483,-0.4605683647,-0.2534463207,-0.3491842573,1.85757201
5,-0.3019590896,1.307335918,-0.1999174995,-0.9447652731,-0.17268156,-1.017799276,-0.8792040827,-0.6946349833,-0.3859096488,-0.6997103612,-0.01159456033
5,-0.5389871149,-0.7763228103,-0.4478361203,-0.7673043832,-0.630436759,-0.6649701975,-1.279263141,-0.784917822,0.8062603037,0.5271310024,0.8010865571
4,1.949807151,-0.5778791219,0.04800112128,-1.122226163,-0.2642325998,-1.782262279,-2.6677034,-0.7447921159,-0.981994625,-1.050236465,-0.01159456033
6,1.831293138,0.8112266971,0.2132802018,0.9284330098,-0.630436759,-0.8413847367,-0.1496846242,-0.3000655405,-1.578079601,-0.8749734131,2.020108233
8,-1.961155267,0.06706286551,-0.36519658,-0.2447806516,-0.4931101993,1.687223658,-0.008487309656,-1.513868149,0.01148033539,-1.313131043,1.532499563
6,0.05358294835,-0.7763228103,-0.2825570397,-0.3335110966,-0.2184570799,0.2759073449,0.2268415479,-0.2766588786,-0.1872146567,-1.225499517,-0.2553988956
5,-0.183445077,1.406557762,1.039675604,0.6523827366,0.3766246787,1.863638198,2.250669723,1.488872188,0.2764069915,0.08897337253,-1.230616236
7,-0.7760151402,-1.173210187,0.04800112128,-0.9250473965,-0.3557836396,2.922125433,0.3445059767,-1.045734911,0.9387236317,3.243708307,1.207427116
7,-0.5389871149,-1.520486642,0.2132802018,-0.9842010265,-0.08113052025,-0.7825798903,-1.655789313,-1.299864383,-0.2534463207,0.08897337253,0.9636227806
5,-0.5389871149,1.605001451,-0.6131152008,-0.8658937665,0.3766246787,-0.9001895831,0.9798938922,0.3921028889,2.594515232,0.7023940543,-0.417935119
5,0.172096961,0.315117476,0.4611988226,0.21858945,0.4224001986,0.3935170377,1.874143551,0.8334856554,1.203650288,0.4394994764,-0.1741307838
5,-0.183445077,1.406557762,1.039675604,0.6523827366,0.3766246787,1.863638198,2.250669723,1.488872188,0.2764069915,0.08897337253,-1.230616236
5,2.068321163,-0.9747664987,-0.4478361203,-1.102508286,-0.630436759,-0.6061653511,-1.420460455,-0.9989215876,-1.313152945,-0.9626049391,0.4760141101
5,-0.7760151402,-0.6771009661,-0.6131152008,1.322790543,0.1935225991,1.393199426,0.2739073194,1.234742716,0.8062603037,-0.2615527313,-1.230616236
6,-0.8945291529,-1.173210187,0.295919742,-1.043354656,-0.6762122789,0.09949280566,-0.9733356258,-0.6110397624,1.40234528,0.7900255803,-0.01159456033
7,-0.4204731023,-0.5778791219,-0.1172779592,-0.8264580132,-0.8135388386,0.04068795926,-1.091000055,-1.092548235,0.5413336476,0.8776571062,1.126159004
5,-0.7760151402,0.8112266971,-1.604789684,0.4946397233,-0.4473346794,0.1582976521,0.3915717482,0.7331713903,0.5413336476,0.08897337253,-0.9055437895
6,-1.368585203,-0.6771009661,-0.695754741,-1.043354656,-0.4931101993,-0.5473605047,-1.349861798,-1.27980153,0.8062603037,0.2642364245,0.7198184453
7,-0.5389871149,-0.2802135892,-0.1172779592,-1.08279041,-0.5388857192,0.2759073449,-0.5732765679,-0.9654834992,0.8062603037,0.7900255803,0.2322097749
5,0.8831810369,0.315117476,-0.6131152008,-0.9250473965,1.246359557,0.2759073449,0.4386375198,-0.07603034839,-0.5846046408,-0.2615527313,-0.5804713425
5,-0.3019590896,-0.180991745,1.039675604,0.10028219,0.05619603943,1.393199426,1.050492549,0.6395447428,0.07771199942,-0.3491842573,-0.9868119012
6,-1.368585203,-0.6771009661,-0.695754741,-1.043354656,-0.4931101993,-0.5473605047,-1.349861798,-1.27980153,0.8062603037,0.2642364245,0.7198184453
6,-0.7760151402,-0.7763228103,-0.1999174995,-1.063072533,-0.6762122789,-0.7825798903,-1.538124884,-1.229644397,0.3426386555,0.2642364245,0.6385503336
6,-0.7760151402,-0.9747664987,-0.2825570397,-1.063072533,-0.6762122789,-0.7237750439,-1.538124884,-1.239675824,0.2764069915,0.2642364245,0.6385503336
5,-0.8945291529,0.9104485413,-1.108952442,0.2383073266,-0.6762122789,0.8051509625,0.7445650346,0.5191676247,0.2101753275,-0.08628967941,-0.8242756777
5,-0.7760151402,0.8112266971,-1.604789684,0.4946397233,-0.4473346794,0.1582976521,0.3915717482,0.7331713903,0.5413336476,0.08897337253,-0.9055437895
7,-0.4204731023,-0.5778791219,-0.1172779592,-0.8264580132,-0.8135388386,0.04068795926,-1.091000055,-1.092548235,0.5413336476,0.8776571062,1.126159004
5,1.00169505,-0.9747664987,-0.2825570397,-1.02363678,0.01042051953,0.8051509625,1.427018722,0.03431534325,-1.048226289,-0.9626049391,-0.9868119012
6,0.05358294835,-1.371653876,0.3785592823,-1.063072533,-0.2184570799,-0.7825798903,-1.349861798,-1.202893927,-1.048226289,0.4394994764,0.7198184453
6,0.05358294835,-1.371653876,0.3785592823,-1.063072533,-0.2184570799,-0.7825798903,-1.349861798,-1.202893927,-1.048226289,0.4394994764,0.7198184453
6,-1.013043166,1.605001451,-0.6131152008,-0.6489971232,0.3308491588,1.275589734,-0.2438161672,-1.406866266,0.2101753275,-0.8749734131,1.776303898
7,0.2906109737,0.8112266971,0.5438383628,-0.8757527048,-0.5846612391,-0.5473605047,-0.4791450248,-1.56736909,0.07771199942,-0.3491842573,2.426448792
6,-1.368585203,0.0174519434,-0.4478361203,-0.8264580132,-1.225518518,-1.194213815,-1.72638797,-1.27980153,-0.8495312969,0.2642364245,0.5572822219
5,-0.5389871149,-1.173210187,-0.1172779592,0.4650629083,-0.3557836396,0.1582976521,-0.4791450248,0.1546924614,0.01148033539,-0.6997103612,0.1509416632
4,0.6461530116,0.0174519434,0.5438383628,1.086176023,-0.630436759,-1.311823508,-1.091000055,0.7565780522,-1.180689617,-0.2615527313,0.2322097749
6,-0.183445077,1.10889223,-0.1999174995,-0.7278686298,0.3766246787,-0.4885556583,1.497617379,0.2583505354,1.799735264,0.7023940543,-0.01159456033
8,-0.4204731023,1.605001451,1.122315145,-0.1856270216,-1.454396117,0.5111267305,-0.03202019541,-1.400178648,-0.3859096488,-1.488394095,2.020108233
6,0.05358294835,-0.5778791219,-0.1999174995,-0.01802506998,-0.7677633187,0.3347121913,-0.17321751,-0.2565960256,-0.7170679689,0.001341846559,0.2322097749
6,-0.3019590896,-0.5778791219,-0.36519658,1.57912294,0.01042051953,0.2171024985,-0.4791450248,1.442058864,-0.9157629609,0.08897337253,-1.149348125
5,1.00169505,-0.2802135892,-0.2825570397,0.27774308,-0.3557836396,1.863638198,1.356420064,0.5091361982,-0.5846046408,0.08897337253,-0.3366670073
8,-1.961155267,-1.222821109,-0.03463841898,-0.9447652731,-0.8135388386,-1.311823508,-1.867585285,-1.430272928,0.7400286397,3.068445255,1.126159004
7,0.172096961,0.315117476,-0.1999174995,0.5340754766,-0.4473346794,0.5699315769,0.03857846186,-0.6244149978,-1.379384609,-1.576025621,1.207427116
7,0.172096961,0.315117476,-0.1999174995,0.5340754766,-0.4473346794,0.5699315769,0.03857846186,-0.6244149978,-1.379384609,-1.576025621,1.207427116
6,-0.3019590896,-0.5778791219,-0.36519658,1.57912294,0.01042051953,0.2171024985,-0.4791450248,1.442058864,-0.9157629609,0.08897337253,-1.149348125
8,-1.487099216,-0.6771009661,0.5438383628,-1.003918903,-0.2184570799,2.686906047,0.2033086622,-1.313239618,0.2101753275,4.032392041,0.8823546688
8,-1.961155267,-1.222821109,-0.03463841898,-0.9447652731,-0.8135388386,-1.311823508,-1.867585285,-1.430272928,0.7400286397,3.068445255,1.126159004
6,-0.5389871149,-0.2802135892,-0.1172779592,0.9678687632,-0.3557836396,1.98124789,1.262288521,0.5693247573,-0.3196779847,0.08897337253,-0.2553988956
6,0.05358294835,-0.5778791219,-0.1999174995,-0.01802506998,-0.7677633187,0.3347121913,-0.17321751,-0.2565960256,-0.7170679689,0.001341846559,0.2322097749
5,-1.842641254,-0.6771009661,-0.36519658,-1.122226163,-0.8135388386,-1.429433201,-1.702855084,-0.6277588066,0.7400286397,-0.7873418871,-0.5804713425
4,0.2906109737,-0.08176990081,-0.4478361203,-1.013777841,-1.042416438,-1.899871972,-1.161598712,-1.370084369,-1.578079601,-1.663657147,0.7198184453
5,-1.961155267,-1.073988343,-0.5304756605,-1.122226163,-0.7219877988,-1.429433201,-1.655789313,-0.6177273801,0.7400286397,-0.6997103612,-0.5804713425
5,1.00169505,-0.2802135892,-0.2825570397,0.27774308,-0.3557836396,1.863638198,1.356420064,0.5091361982,-0.5846046408,0.08897337253,-0.3366670073
8,0.172096961,-1.570097564,-0.36519658,0.7706899965,-0.3100081197,0.3347121913,-0.94980274,0.5392304777,0.01148033539,-0.9626049391,-0.5804713425
8,0.172096961,-1.570097564,-0.36519658,0.7706899965,-0.3100081197,0.3347121913,-0.94980274,0.5392304777,0.01148033539,-0.9626049391,-0.5804713425
6,0.2906109737,0.1166737876,0.04800112128,0.27774308,-0.4473346794,0.8051509625,-0.2438161672,-0.01918559815,0.1439436634,-0.7873418871,0.1509416632
5,0.4091249863,0.2158956318,-0.2825570397,0.4552039699,-1.088191958,-1.253018662,-0.6438752251,0.5793561838,-0.5183729768,1.052920158,0.06967355141
5,-0.0649310643,-0.180991745,1.039675604,0.3763324633,-0.4015591595,0.8051509625,0.8151636919,0.6629514047,-0.1209829927,-0.1739212054,-0.9868119012
8,0.172096961,-1.570097564,-0.36519658,0.7706899965,-0.3100081197,0.3347121913,-0.94980274,0.5392304777,0.01148033539,-0.9626049391,-0.5804713425
6,0.2906109737,0.1166737876,0.04800112128,0.27774308,-0.4473346794,0.8051509625,-0.2438161672,-0.01918559815,0.1439436634,-0.7873418871,0.1509416632
8,-2.316697305,0.5135611645,-0.1999174995,-1.02363678,-1.362845077,0.2171024985,0.2739073194,-2.306350843,0.9387236317,0.8776571062,2.832789351
6,-2.079669279,0.1166737876,-0.4478361203,0.3763324633,-0.9050898783,-0.4885556583,-0.7380067682,-0.3167845847,1.137418624,-1.050236465,0.3947459984
6,-2.079669279,0.1166737876,-0.4478361203,0.3763324633,-0.9050898783,-0.4885556583,-0.7380067682,-0.3167845847,1.137418624,-1.050236465,0.3947459984
6,-0.0649310643,-0.180991745,1.204954685,-0.03774294664,0.1477470792,1.157980041,1.026959664,0.5994190368,0.1439436634,-0.3491842573,-0.9055437895
6,-1.013043166,0.0174519434,1.535512846,-0.2743574666,1.475237156,-0.3121411191,0.0150455761,0.3051638591,-0.5846046408,-1.137867991,-1.230616236
5,-1.013043166,0.0174519434,-0.695754741,-0.9053295198,-0.17268156,-1.60584774,-0.7144738824,-0.3769731438,-0.7170679689,0.5271310024,-1.230616236
